Ngày đặt hàng,Số đơn hàng,Mã khách hàng,Mã sản phẩm,Số lượng,Đơn giá,Thành tiền
2/4/2025,BH25.0062,"	KH-00047","	000225002002000",1,1180000,1180000
2/4/2025,BH25.0062,"	KH-00047","	000217002001000",1,1150000,1150000
2/4/2025,BH25.0062,"	KH-00047","	000217002007000",1,1150000,1150000
2/4/2025,BH25.0062,"	KH-00047","	000218002007000",1,1180000,1180000
2/5/2025,BH25.0063,"	KH-00048","	000217002001000",2,2212962.96,4425926
2/7/2025,BH25.0064,"	KH-00049","	1010020010050000",5,5500000,27500000
2/7/2025,BH25.0064,"	KH-00049","	1010020010220000",2,5500000,11000000
2/7/2025,BH25.0065,"	KH-00049","	000224002023000",2,1558796,3117592
2/7/2025,BH25.0065,"	KH-00049","	000225002023000",2,1618981,3237962
2/7/2025,BH25.0065,"	KH-00049","	000225002015000",2,1618981,3237962
2/7/2025,BH25.0065,"	KH-00049","	000225002009000",1,1618981,1618981
2/7/2025,BH25.0065,"	KH-00049","	1000300050200000",1,2943055,2943055
2/7/2025,BH25.0065,"	KH-00049","	1000350050220000",1,3304166,3304166
2/7/2025,BH25.0065,"	KH-00049","	000413002022000",1,2702314,2702314
2/7/2025,BH25.0066,"	KH-00050","	000214004000000",1,2305555.56,2305556
2/7/2025,BH25.0067,"	KH-00036","	1010020000050000",2,7490740.74,14981481
2/7/2025,BH25.0068,"	KH-00051","	000218002001000",2,2305555.56,4611111
2/7/2025,BH25.0069,"	KH-00052","	000217002007000",1,2212962.96,2212963
2/7/2025,BH25.0070,"	KH-00027","	000131002004005",1,1200000,1200000
2/7/2025,BH25.0070,"	KH-00027","	000334002001000",2,1210000,2420000
2/7/2025,BH25.0070,"	KH-00027","	000125002023000",1,1050000,1050000
2/7/2025,BH25.0070,"	KH-00027","	000125002009000",2,1050000,2100000
2/7/2025,BH25.0070,"	KH-00027","	000125002013000",1,1050000,1050000
2/7/2025,BH25.0070,"	KH-00027","	000305002001000",1,1050000,1050000
2/7/2025,BH25.0070,"	KH-00027","	000335002001000",1,1200000,1200000
2/7/2025,BH25.0070,"	KH-00027","	000413002001000",1,1450000,1450000
2/7/2025,BH25.0071,"	KH-00053","	000231003022000",1,3694444.44,3694444
2/10/2025,BH25.0072,"	KH-00010","	000215004000000",5,1558796,7793980
2/10/2025,BH25.0072,"	KH-00010","	000224002023000",5,1558796,7793980
2/10/2025,BH25.0072,"	KH-00010","	000207004000000",1,1498611,1498611
2/10/2025,BH25.0072,"	KH-00010","	000225002015000",5,1618981,8094905
2/10/2025,BH25.0072,"	KH-00010","	000225002023000",5,1618981,8094905
2/10/2025,BH25.0072,"	KH-00010","	1000260020220000",10,896759,8967590
2/10/2025,BH25.0072,"	KH-00010","	1000230020090000",7,896759,6277313
2/10/2025,BH25.0073,"	KH-00054","	000215004000000",1,2398148.15,2398148
2/10/2025,BH25.0074,"	KH-00055","	000331002022000",2,2491666.67,4983333
2/10/2025,BH25.0075,"	KH-00024","	000209002007000",5,1150000,5750000
2/10/2025,BH25.0075,"	KH-00024","	000209002025000",5,1150000,5750000
2/10/2025,BH25.0075,"	KH-00024","	000215004000000",10,1280000,12800000
2/10/2025,BH25.0075,"	KH-00024","	000335002004000",2,1200000,2400000
2/10/2025,BH25.0075,"	KH-00024","	000305002001000",2,1050000,2100000
2/10/2025,BH25.0075,"	KH-00024","	000305002022000",2,1050000,2100000
2/10/2025,BH25.0075,"	KH-00024","	000330002002200",2,1200000,2400000
2/10/2025,BH25.0075,"	KH-00024","	000330002001000",2,1200000,2400000
2/10/2025,BH25.0076,"	KH-00014","	000125002013000",1,1050000,1050000
2/10/2025,BH25.0076,"	KH-00014","	000125002023000",2,1050000,2100000
2/10/2025,BH25.0076,"	KH-00014","	000125002002000",1,1050000,1050000
2/10/2025,BH25.0076,"	KH-00014","	000224002023000",3,1130000,3390000
2/10/2025,BH25.0076,"	KH-00014","	000224002002000",2,1130000,2260000
2/10/2025,BH25.0076,"	KH-00014","	000224002015000",2,1130000,2260000
2/10/2025,BH25.0076,"	KH-00014","	000225002002000",2,1180000,2360000
2/10/2025,BH25.0076,"	KH-00014","	000225002023000",4,1180000,4720000
2/10/2025,BH25.0076,"	KH-00014","	000225002015000",3,1180000,3540000
2/10/2025,BH25.0076,"	KH-00014","	000217003001000",5,1250000,6250000
2/10/2025,BH25.0076,"	KH-00014","	1000230020090000",2,470000,940000
2/10/2025,BH25.0076,"	KH-00014","	1000260020220000",3,470000,1410000
2/10/2025,BH25.0077,"	KH-00056","	000225002023000",3,1180000,3540000
2/10/2025,BH25.0077,"	KH-00056","	000214004000000",1,1250000,1250000
2/10/2025,BH25.0077,"	KH-00056","	000217002001000",4,1150000,4600000
2/10/2025,BH25.0077,"	KH-00056","	000224002023000",5,1130000,5650000
2/10/2025,BH25.0077,"	KH-00056","	000224002009000",2,1130000,2260000
2/10/2025,BH25.0077,"	KH-00056","	000209002025000",5,1150000,5750000
2/10/2025,BH25.0077,"	KH-00056","	000125002009000",2,1050000,2100000
2/10/2025,BH25.0077,"	KH-00056","	000334002013000",2,1210000,2420000
2/10/2025,BH25.0077,"	KH-00056","	000334002004000",2,1210000,2420000
2/10/2025,BH25.0077,"	KH-00056","	1000270020220000",1,500000,500000
2/10/2025,BH25.0077,"	KH-00056","	1000240020090000",1,500000,500000
2/10/2025,BH25.0077,"	KH-00056","	000125002023000",2,1050000,2100000
2/10/2025,BH25.0078,"	KH-00057","	000116002023000",1,500000,500000
2/10/2025,BH25.0078,"	KH-00057","	000131002004000",2,1050000,2100000
2/10/2025,BH25.0078,"	KH-00057","	000131002004005",15,1050000,15750000
2/10/2025,BH25.0078,"	KH-00057","	000131002007000",2,1050000,2100000
2/10/2025,BH25.0078,"	KH-00057","	000131002019002",11,1050000,11550000
2/10/2025,BH25.0078,"	KH-00057","	000207004000000",31,1250000,38750000
2/10/2025,BH25.0078,"	KH-00057","	000217003001000",16,1250000,20000000
2/10/2025,BH25.0078,"	KH-00057","	000217003008000",13,1250000,16250000
2/10/2025,BH25.0078,"	KH-00057","	000331002004000",7,1250000,8750000
2/10/2025,BH25.0078,"	KH-00057","	000331002008000",1,1250000,1250000
2/10/2025,BH25.0078,"	KH-00057","	000331002022000",1,1250000,1250000
2/10/2025,BH25.0078,"	KH-00057","	1000210020090000",7,470000,3290000
2/10/2025,BH25.0078,"	KH-00057","	1000220020090000",20,500000,10000000
2/10/2025,BH25.0078,"	KH-00057","	1000220020220000",11,500000,5500000
2/10/2025,BH25.0078,"	KH-00057","	1000240020090000",1,500000,500000
2/10/2025,BH25.0078,"	KH-00057","	1000250020220000",6,500000,3000000
2/10/2025,BH25.0078,"	KH-00057","	100028005008000",2,3003787.88,6007576
2/10/2025,BH25.0078,"	KH-00057","	100035005001000",2,3003787.88,6007576
2/10/2025,BH25.0079,"	KH-00058","	000226003002000",5,1200000,6000000
2/10/2025,BH25.0079,"	KH-00058","	000226003014000",5,1200000,6000000
2/10/2025,BH25.0079,"	KH-00058","	000226003015000",5,1200000,6000000
2/10/2025,BH25.0079,"	KH-00058","	000226003023000",5,1200000,6000000
2/10/2025,BH25.0080,"	KH-00059","	000225002009000",2,1180000,2360000
2/10/2025,BH25.0080,"	KH-00059","	000224002009000",2,1130000,2260000
2/10/2025,BH25.0080,"	KH-00059","	000225002002000",3,1180000,3540000
2/10/2025,BH25.0080,"	KH-00059","	000224002002000",3,1130000,3390000
2/10/2025,BH25.0080,"	KH-00059","	000225002025000",2,1180000,2360000
2/10/2025,BH25.0080,"	KH-00059","	000224002026000",3,1130000,3390000
2/10/2025,BH25.0080,"	KH-00059","	000225002023000",4,1180000,4720000
2/10/2025,BH25.0080,"	KH-00059","	000224002023000",4,1130000,4520000
2/10/2025,BH25.0080,"	KH-00059","	000214004000000",2,1250000,2500000
2/10/2025,BH25.0080,"	KH-00059","	000215004000000",3,1280000,3840000
2/10/2025,BH25.0080,"	KH-00059","	000207004000000",3,1250000,3750000
2/10/2025,BH25.0080,"	KH-00059","	000209002025000",2,1150000,2300000
2/10/2025,BH25.0080,"	KH-00059","	000330002002200",2,1200000,2400000
2/10/2025,BH25.0080,"	KH-00059","	000125002002000",4,1050000,4200000
2/10/2025,BH25.0080,"	KH-00059","	000125002009000",3,1050000,3150000
2/10/2025,BH25.0081,"	KH-00060","	000209002025000",7,1150000,8050000
2/10/2025,BH25.0081,"	KH-00060","	000207004000000",7,1250000,8750000
2/10/2025,BH25.0081,"	KH-00060","	000214004000000",7,1250000,8750000
2/10/2025,BH25.0082,"	KH-00061","	000335002013000",2,1200000,2400000
2/10/2025,BH25.0082,"	KH-00061","	000225002002000",1,1180000,1180000
2/10/2025,BH25.0082,"	KH-00061","	000225002023000",2,1180000,2360000
2/10/2025,BH25.0082,"	KH-00061","	000225002015000",1,1180000,1180000
2/10/2025,BH25.0082,"	KH-00061","	000225002025000",1,1180000,1180000
2/10/2025,BH25.0082,"	KH-00061","	000224002009000",1,1130000,1130000
2/10/2025,BH25.0082,"	KH-00061","	1000300050010000",2,2150000,4300000
2/10/2025,BH25.0083,"	KH-00062","	1000300050010000",1,2150000,2150000
2/10/2025,BH25.0083,"	KH-00062","	1000300050080000",1,2150000,2150000
2/10/2025,BH25.0083,"	KH-00062","	1000300050200000",1,2150000,2150000
2/10/2025,BH25.0083,"	KH-00062","	000413002001000",1,1450000,1450000
2/10/2025,BH25.0083,"	KH-00062","	000413002003000",1,1450000,1450000
2/10/2025,BH25.0083,"	KH-00062","	000413002022000",1,1450000,1450000
2/10/2025,BH25.0083,"	KH-00062","	000231003005000",1,1200000,1200000
2/10/2025,BH25.0083,"	KH-00062","	000231003022000",1,1200000,1200000
2/10/2025,BH25.0083,"	KH-00062","	000231003023000",1,1200000,1200000
2/10/2025,BH25.0083,"	KH-00062","	000333002001000",2,1300000,2600000
2/10/2025,BH25.0083,"	KH-00062","	000333002022000",1,1300000,1300000
2/10/2025,BH25.0083,"	KH-00062","	000224002002000",2,1130000,2260000
2/10/2025,BH25.0083,"	KH-00062","	000224002023000",3,1130000,3390000
2/10/2025,BH25.0083,"	KH-00062","	000224002009000",2,1130000,2260000
2/10/2025,BH25.0083,"	KH-00062","	000224002026000",2,1130000,2260000
2/10/2025,BH25.0083,"	KH-00062","	000225002023000",3,1180000,3540000
2/10/2025,BH25.0083,"	KH-00062","	000225002002000",3,1180000,3540000
2/10/2025,BH25.0083,"	KH-00062","	000225002024000",3,1180000,3540000
2/10/2025,BH25.0083,"	KH-00062","	000225002009000",2,1180000,2360000
2/10/2025,BH25.0083,"	KH-00062","	000225002025000",2,1180000,2360000
2/10/2025,BH25.0083,"	KH-00062","	000226003002000",1,1200000,1200000
2/10/2025,BH25.0083,"	KH-00062","	000226003014000",1,1200000,1200000
2/10/2025,BH25.0083,"	KH-00062","	000226003015000",1,1200000,1200000
2/10/2025,BH25.0083,"	KH-00062","	000226003023000",2,1200000,2400000
2/10/2025,BH25.0083,"	KH-00062","	1000210020090000",2,470000,940000
2/10/2025,BH25.0083,"	KH-00062","	1000220020090000",2,500000,1000000
2/10/2025,BH25.0083,"	KH-00062","	1000220020220000",2,500000,1000000
2/10/2025,BH25.0083,"	KH-00062","	000116002023000",2,500000,1000000
2/10/2025,BH25.0083,"	KH-00062","	1000230020090000",2,470000,940000
2/10/2025,BH25.0083,"	KH-00062","	1000240020090000",2,500000,1000000
2/10/2025,BH25.0083,"	KH-00062","	1000240020220000",2,500000,1000000
2/10/2025,BH25.0083,"	KH-00062","	000117002023000",2,500000,1000000
2/10/2025,BH25.0083,"	KH-00062","	000125002002000",2,1050000,2100000
2/10/2025,BH25.0083,"	KH-00062","	000125002009000",2,1050000,2100000
2/10/2025,BH25.0083,"	KH-00062","	000125002013000",2,1050000,2100000
2/10/2025,BH25.0083,"	KH-00062","	000125002023000",2,1050000,2100000
2/10/2025,BH25.0083,"	KH-00062","	000305002022000",2,1050000,2100000
2/10/2025,BH25.0083,"	KH-00062","	000330002002200",2,1200000,2400000
2/10/2025,BH25.0083,"	KH-00062","	000331002008000",1,1250000,1250000
2/10/2025,BH25.0084,"	KH-00063","	1000310050080000",2,2150000,4300000
2/10/2025,BH25.0084,"	KH-00063","	1000310050010000",2,2150000,4300000
2/10/2025,BH25.0084,"	KH-00063","	100035005001000",2,3003787,6007574
2/10/2025,BH25.0084,"	KH-00063","	1000350050220000",2,3003787,6007574
2/10/2025,BH25.0085,"	KH-00064","	000331002004000",2,1250000,2500000
2/10/2025,BH25.0085,"	KH-00064","	000331002008000",2,1250000,2500000
2/10/2025,BH25.0085,"	KH-00064","	000331002022000",2,1250000,2500000
2/10/2025,BH25.0085,"	KH-00064","	000125002023000",5,1050000,5250000
2/10/2025,BH25.0085,"	KH-00064","	000125002013000",3,1050000,3150000
2/10/2025,BH25.0085,"	KH-00064","	000226003014000",4,1200000,4800000
2/10/2025,BH25.0085,"	KH-00064","	000225002025000",10,1180000,11800000
2/10/2025,BH25.0085,"	KH-00064","	000224002026000",9,1130000,10170000
2/10/2025,BH25.0085,"	KH-00064","	000333002022000",2,1300000,2600000
2/10/2025,BH25.0085,"	KH-00064","	000333002001000",2,1300000,2600000
2/10/2025,BH25.0085,"	KH-00064","	000214004000000",5,1250000,6250000
2/10/2025,BH25.0085,"	KH-00064","	000216003008000",2,1200000,2400000
2/10/2025,BH25.0085,"	KH-00064","	000216003001000",3,1200000,3600000
2/10/2025,BH25.0086,"	KH-00065","	000225002023000",19,1180000,22420000
2/10/2025,BH25.0086,"	KH-00065","	000225002025000",2,1180000,2360000
2/10/2025,BH25.0086,"	KH-00065","	000217002001000",1,1150000,1150000
2/10/2025,BH25.0086,"	KH-00065","	000217002007000",2,1150000,2300000
2/10/2025,BH25.0086,"	KH-00065","	000331002008000",3,1250000,3750000
2/10/2025,BH25.0086,"	KH-00065","	000125002009000",2,1050000,2100000
2/10/2025,BH25.0086,"	KH-00065","	000125002013000",2,1050000,2100000
2/10/2025,BH25.0086,"	KH-00065","	000125002023000",1,1050000,1050000
2/10/2025,BH25.0086,"	KH-00065","	000125002002000",1,1050000,1050000
2/10/2025,BH25.0086,"	KH-00065","	000224002023000",2,1130000,2260000
2/10/2025,BH25.0086,"	KH-00065","	000226003023000",1,1200000,1200000
2/10/2025,BH25.0086,"	KH-00065","	000208002007000",1,1100000,1100000
2/10/2025,BH25.0086,"	KH-00065","	1000300050010000",1,2150000,2150000
2/10/2025,BH25.0086,"	KH-00065","	000401002016002",2,1300000,2600000
2/10/2025,BH25.0087,"	KH-00066","	000224002015000",1,1130000,1130000
2/10/2025,BH25.0087,"	KH-00066","	000224002002000",1,1130000,1130000
2/10/2025,BH25.0087,"	KH-00066","	000224002023000",1,1130000,1130000
2/10/2025,BH25.0087,"	KH-00066","	000224002026000",1,1130000,1130000
2/10/2025,BH25.0087,"	KH-00066","	000225002002000",1,1180000,1180000
2/10/2025,BH25.0087,"	KH-00066","	000225002025000",3,1180000,3540000
2/10/2025,BH25.0087,"	KH-00066","	000125002009000",1,1050000,1050000
2/10/2025,BH25.0087,"	KH-00066","	000125002013000",2,1050000,2100000
2/10/2025,BH25.0087,"	KH-00066","	000125002002000",2,1050000,2100000
2/10/2025,BH25.0087,"	KH-00066","	000125002023000",2,1050000,2100000
2/10/2025,BH25.0087,"	KH-00066","	000131002001002",2,1200000,2400000
2/10/2025,BH25.0087,"	KH-00066","	000226003002000",1,1200000,1200000
2/10/2025,BH25.0087,"	KH-00066","	000226003015000",2,1200000,2400000
2/10/2025,BH25.0087,"	KH-00066","	000226003023000",2,1200000,2400000
2/10/2025,BH25.0087,"	KH-00066","	000226003014000",1,1200000,1200000
2/10/2025,BH25.0087,"	KH-00066","	000225002024000",1,1180000,1180000
2/10/2025,BH25.0087,"	KH-00066","	000225002015000",2,1180000,2360000
2/10/2025,BH25.0087,"	KH-00066","	000225002023000",2,1180000,2360000
2/10/2025,BH25.0087,"	KH-00066","	000209002025000",2,1150000,2300000
2/10/2025,BH25.0088,"	KH-00067","	1000250020220000",1,500000,500000
2/10/2025,BH25.0088,"	KH-00067","	1000210020090000",1,470000,470000
2/10/2025,BH25.0088,"	KH-00067","	000490002007000",2,1400000,2800000
2/10/2025,BH25.0088,"	KH-00067","	000490002004000",1,1400000,1400000
2/10/2025,BH25.0088,"	KH-00067","	000490002009000",1,1400000,1400000
2/10/2025,BH25.0088,"	KH-00067","	000225002015000",1,1180000,1180000
2/10/2025,BH25.0088,"	KH-00067","	000225002025000",1,1180000,1180000
2/10/2025,BH25.0088,"	KH-00067","	000225002002000",2,1180000,2360000
2/10/2025,BH25.0088,"	KH-00067","	000225002023000",2,1180000,2360000
2/10/2025,BH25.0088,"	KH-00067","	1010020010050000",1,2400000,2400000
2/10/2025,BH25.0088,"	KH-00067","	000224002004000",1,1130000,1130000
2/10/2025,BH25.0088,"	KH-00067","	000224002002000",3,1130000,3390000
2/10/2025,BH25.0088,"	KH-00067","	000224002023000",3,1130000,3390000
2/10/2025,BH25.0088,"	KH-00067","	000324000180000",1,1300000,1300000
2/10/2025,BH25.0088,"	KH-00067","	000231003022000",1,1200000,1200000
2/10/2025,BH25.0088,"	KH-00067","	000216003008000",2,1200000,2400000
2/10/2025,BH25.0088,"	KH-00067","	1000270020220000",4,500000,2000000
2/10/2025,BH25.0088,"	KH-00067","	1000270020150000",1,500000,500000
2/10/2025,BH25.0088,"	KH-00067","	000335002013000",1,1200000,1200000
2/10/2025,BH25.0089,"	KH-00068","	000401002016000",2,1300000,2600000
2/11/2025,BH25.0090,"	KH-00006","	000226003023000",4,2037037,8148148
2/11/2025,BH25.0090,"	KH-00006","	1000270020220000",6,1148333,6889998
2/11/2025,BH25.0091,"	KH-00006","	000224002023000",3,1842592,5527776
2/11/2025,BH25.0091,"	KH-00006","	000225002002000",2,1898148,3796296
2/11/2025,BH25.0091,"	KH-00006","	000226003002000",5,2037037,10185185
2/11/2025,BH25.0091,"	KH-00006","	1000210020090000",3,1076111,3228333
2/11/2025,BH25.0091,"	KH-00006","	1000270020150000",1,1148333,1148333
2/11/2025,BH25.0092,"	KH-00019","	1000210020090000",4,1062314.81,4249259
2/11/2025,BH25.0092,"	KH-00019","	1000260020220000",9,1062314.81,9560833
2/11/2025,BH25.0092,"	KH-00019","	1000220020220000",12,1133611.11,13603333
2/11/2025,BH25.0092,"	KH-00019","	1000250020050000",8,1133611.11,9068889
2/11/2025,BH25.0092,"	KH-00019","	1000270020150000",11,1133611.11,12469722
2/11/2025,BH25.0092,"	KH-00019","	1040010000080000",10,1490092.59,14900926
2/11/2025,BH25.0092,"	KH-00019","	000124002024000",2,1775277.78,3550556
2/11/2025,BH25.0092,"	KH-00019","	000330002002200",8,1917870.37,15342963
2/11/2025,BH25.0092,"	KH-00019","	000226003023000",9,1996296.3,17966667
2/11/2025,BH25.0092,"	KH-00019","	000225002002000",7,1917870.37,13425093
2/11/2025,BH25.0092,"	KH-00019","	000217003001000",7,1846574.07,12926018
2/11/2025,BH25.0092,"	KH-00019","	000217004022000",8,2488240.74,19905926
2/11/2025,BH25.0093,"	KH-00048","	000217002001000",2,2212962.96,4425926
2/11/2025,BH25.0094,"	KH-00069","	000331002008000",2,2768518.52,5537037
2/11/2025,BH25.0095,"	KH-00006","	000226003014000",1,2037037,2037037
2/11/2025,BH25.0095,"	KH-00006","	1000270020150000",4,1148333,4593332
2/11/2025,BH25.0095,"	KH-00006","	000324000180000",2,2909722,5819444
2/11/2025,BH25.0096,"	KH-00006","	000225002002000",8,1898148,15185184
2/11/2025,BH25.0096,"	KH-00006","	000226003002000",4,2037037,8148148
2/11/2025,BH25.0096,"	KH-00006","	000217003005000",2,1916667,3833334
2/11/2025,BH25.0096,"	KH-00006","	1000240020220000",2,1148333,2296666
2/11/2025,BH25.0096,"	KH-00006","	000324000180000",1,2909722,2909722
2/11/2025,BH25.0097,"	KH-00006","	000226003023000",2,2037037,4074074
2/11/2025,BH25.0098,"	KH-00006","	000225002002000",6,1898148,11388888
2/11/2025,BH25.0098,"	KH-00006","	000226003002000",5,2037037,10185185
2/11/2025,BH25.0098,"	KH-00006","	1000240020090000",4,1148333,4593332
2/11/2025,BH25.0098,"	KH-00006","	1000270020150000",4,1148333,4593332
2/13/2025,BH25.0099,"	KH-00070","	000209002025000",4,2212962.96,8851852
2/14/2025,BH25.0100,"	KH-00071","	000333002022000",1,3509259.26,3509259
2/14/2025,BH25.0101,"	KH-00072","	000217002003000",3,1150000,3450000
2/14/2025,BH25.0102,"	KH-00006","	000224002023000",1,1842592,1842592
2/14/2025,BH25.0102,"	KH-00006","	000225002002000",2,1898148,3796296
2/14/2025,BH25.0102,"	KH-00006","	1000240020090000",4,1148333,4593332
2/14/2025,BH25.0102,"	KH-00006","	1000270020150000",4,1148333,4593332
2/14/2025,BH25.0103,"	KH-00043","	000324000040000",1,1300000,1300000
2/14/2025,BH25.0103,"	KH-00043","	000324000180000",1,1300000,1300000
2/14/2025,BH25.0103,"	KH-00043","	000125002013000",2,1050000,2100000
2/14/2025,BH25.0103,"	KH-00043","	000125002023000",2,1050000,2100000
2/14/2025,BH25.0103,"	KH-00043","	000231003005000",1,1200000,1200000
2/14/2025,BH25.0103,"	KH-00043","	000331002004000",1,1250000,1250000
2/14/2025,BH25.0103,"	KH-00043","	000331002008000",1,1250000,1250000
2/14/2025,BH25.0103,"	KH-00043","	000214004000000",1,1250000,1250000
2/14/2025,BH25.0104,"	KH-00073","	000401002016002",5,1300000,6500000
2/14/2025,BH25.0104,"	KH-00073","	000224002026000",2,1130000,2260000
2/14/2025,BH25.0104,"	KH-00073","	000224002004000",1,1130000,1130000
2/14/2025,BH25.0104,"	KH-00073","	000224002009000",2,1130000,2260000
2/14/2025,BH25.0104,"	KH-00073","	000224002023000",2,1130000,2260000
2/14/2025,BH25.0104,"	KH-00073","	000224002015000",1,1130000,1130000
2/14/2025,BH25.0104,"	KH-00073","	000225002004000",1,1180000,1180000
2/14/2025,BH25.0104,"	KH-00073","	000225002015000",3,1180000,3540000
2/14/2025,BH25.0104,"	KH-00073","	000208002003000",2,1100000,2200000
2/14/2025,BH25.0104,"	KH-00073","	000208002007000",2,1100000,2200000
2/14/2025,BH25.0104,"	KH-00073","	000208002023000",2,1100000,2200000
2/14/2025,BH25.0104,"	KH-00073","	000209002025000",2,1150000,2300000
2/14/2025,BH25.0104,"	KH-00073","	000209002007000",2,1150000,2300000
2/14/2025,BH25.0104,"	KH-00073","	000216003001000",3,1200000,3600000
2/14/2025,BH25.0105,"	KH-00074","	1000250020220000",1,500000,500000
2/14/2025,BH25.0105,"	KH-00074","	000305002001000",1,1050000,1050000
2/14/2025,BH25.0105,"	KH-00074","	000305002022000",1,1050000,1050000
2/14/2025,BH25.0105,"	KH-00074","	000131002001002",2,1200000,2400000
2/14/2025,BH25.0105,"	KH-00074","	1000240020090000",2,500000,1000000
2/14/2025,BH25.0105,"	KH-00074","	1000330010240000",1,1231481,1231481
2/14/2025,BH25.0105,"	KH-00074","	000208002003000",1,1100000,1100000
2/14/2025,BH25.0105,"	KH-00074","	1000250020050000",1,500000,500000
2/14/2025,BH25.0105,"	KH-00074","	000131002008001",1,1200000,1200000
2/14/2025,BH25.0105,"	KH-00074","	000131002019002",1,1200000,1200000
