ID Bản ghi,Ngày đặt hàng,Năm tài chính,Quý,Tháng,Tuần trong năm,Số đơn hàng,ID Đơn hàng,ID Dòng hàng,Mã khách hàng,Tên khách hàng,ID Tỉnh thành,Tên tỉnh thành,Khu vực,Mã sản phẩm,Tên sản phẩm,Màu sắc,ID Dòng sản phẩm,Tên dòng sản phẩm,Mã nhóm sản phẩm,Tên nhóm sản phẩm,Số lượng,Đơn giá,Thành tiền
82,1/10/2025,2025,1,1,2,BH25.0018,12,82,KH-00018,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,11,Hà Nội,Miền Bắc,1.25002E+11,Xe đạp Thống Nhất Puppy 20 Xanh,Xanh,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,1,1050000,1050000
83,1/10/2025,2025,1,1,2,BH25.0018,12,83,KH-00018,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,11,Hà Nội,Miền Bắc,3.33002E+11,Xe đạp Thống Nhất Super 26 đen,đen,70,Xe Super 26,SPORTBIKE_S,Xe thể thao thép,1,1300000,1300000
84,1/10/2025,2025,1,1,2,BH25.0018,12,84,KH-00018,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,11,Hà Nội,Miền Bắc,3.33002E+11,Xe đạp Thống Nhất Super 26 xanh,xanh,70,Xe Super 26,SPORTBIKE_S,Xe thể thao thép,1,1300000,1300000
85,1/10/2025,2025,1,1,2,BH25.0018,12,85,KH-00018,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,11,Hà Nội,Miền Bắc,2.26003E+11,Xe đạp Thống Nhất LD 24-01_2023 Xanh Santorini,Xanh Santorini,13,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,1,1200000,1200000
86,1/10/2025,2025,1,1,2,BH25.0018,12,86,KH-00018,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,11,Hà Nội,Miền Bắc,3.14002E+11,Xe đạp Thống Nhất MTB 24-04 Tem cam,Tem cam,66,Xe MTB 24-04,SPORTBIKE_S,Xe thể thao thép,10,1200000,12000000
87,1/11/2025,2025,1,1,2,BH25.0019,19,87,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,1.00021E+15,Xe đạp Thống Nhất TE Love 12 Hồng,Hồng,42,Xe Love 12,KIDBIKE_2,Xe trẻ em nhóm 2,4,1062314.81,4249259
88,1/11/2025,2025,1,1,2,BH25.0019,19,88,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,1.00034E+15,"Xe đạp Thống Nhất TE The Powerpuff Girls 12"" Hồng",Hồng,53,Xe TE Powerpuff Girls 12 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,4,1418796.3,5675185
89,1/11/2025,2025,1,1,2,BH25.0019,19,89,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,1.00025E+15,Xe đạp Thống Nhất TE Robot 16 Cam,Cam,44,Xe Robot 16,KIDBIKE_2,Xe trẻ em nhóm 2,1,1133611.11,1133611
90,1/11/2025,2025,1,1,2,BH25.0019,19,90,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,1.00033E+15,"Xe đạp Thống Nhất The Powerpuff Girls 16"" Tím",Tím,54,Xe TE Powerpuff Girls 16 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,4,1490092.59,5960370
91,1/11/2025,2025,1,1,2,BH25.0019,19,91,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,1.04001E+15,Xe đạp Thống Nhất TE Batman16 Ghi,Ghi,52,Xe TE Batman16 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,4,1490092.59,5960370
92,1/11/2025,2025,1,1,2,BH25.0019,19,92,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,1.24002E+11,Xe đạp Thống Nhất Neo 2004 Hồng,Hồng,31,Xe Neo 2004,KIDBIKE_1,Xe trẻ em nhóm 1,1,1775277.78,1775278
93,1/11/2025,2025,1,1,2,BH25.0019,19,93,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,1.00032E+15,"Xe đạp Thống Nhất Wonder Woman 20"" Hồng",Hồng,57,Xe TE Wonder Woman 20 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,4,1703981.48,6815926
94,1/11/2025,2025,1,1,2,BH25.0019,19,94,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,2.26003E+11,Xe đạp Thống Nhất LD 24-01_2023 Café/nâu,Café/nâu,13,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,3,1996296.3,5988889
95,1/11/2025,2025,1,1,2,BH25.0019,19,95,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,2.27002E+11,Xe đạp Thống Nhất LD 24-02 Hồng,Hồng,,,,,1,1846574.07,1846574
96,1/11/2025,2025,1,1,2,BH25.0019,19,96,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,3.30002E+11,Xe đạp Thống Nhất MTB 24-03 Xanh dương,Xanh dương,17,Xe MTB 24-03,CITYBIKE_P,Xe phổ thông,2,1917870.37,3835741
97,1/11/2025,2025,1,1,2,BH25.0019,19,97,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,2.31003E+11,Xe đạp Thống Nhất M2601 Trắng,Trắng,64,Xe M2601,SPORTBIKE_S,Xe thể thao thép,5,2844722.22,14223611
98,1/11/2025,2025,1,1,2,BH25.0019,19,98,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,2.17003E+11,Xe đạp Thống Nhất GN 06-26 2.0 Cam,Cam,10,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,1,1846574.07,1846574
99,1/11/2025,2025,1,1,2,BH25.0019,19,99,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,2.25002E+11,Xe đạp Thống Nhất New 26 Coban,Coban,,,,,1,1917870.37,1917870
100,1/11/2025,2025,1,1,2,BH25.0020,20,100,KH-00020,DOANH NGHIỆP TW TRƯỜNG THỊNH,11,Hà Nội,Miền Bắc,3.31002E+11,Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,18,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,30,2076388.88,62291666
101,1/11/2025,2025,1,1,2,BH25.0020,20,101,KH-00020,DOANH NGHIỆP TW TRƯỜNG THỊNH,11,Hà Nội,Miền Bắc,3.31002E+11,Xe đạp Thống Nhất MTB 26-02 Xanh dương,Xanh dương,18,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,30,2076388.88,62291666
102,1/11/2025,2025,1,1,2,BH25.0021,21,102,KH-00021,HỘ KINH DOANH XÂY DỰNG,11,Hà Nội,Miền Bắc,2.18002E+11,Xe đạp Thống Nhất GN 06-27 Coban,Coban,11,Xe GN 06-27,CITYBIKE_P,Xe phổ thông,40,2175925.92,87037037
103,1/11/2025,2025,1,1,2,BH25.0022,22,103,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,1.00021E+15,Xe đạp Thống Nhất TE Love 12 Hồng,Hồng,42,Xe Love 12,KIDBIKE_2,Xe trẻ em nhóm 2,1,1062314.81,1062315
104,1/11/2025,2025,1,1,2,BH25.0022,22,104,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,1.00034E+15,"Xe đạp Thống Nhất TE The Powerpuff Girls 12"" Hồng",Hồng,53,Xe TE Powerpuff Girls 12 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,2,1418796.3,2837593
105,1/11/2025,2025,1,1,2,BH25.0022,22,105,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,1.00022E+15,Xe đạp Thống Nhất TE Love 16 Xanh dương,Xanh dương,43,Xe Love 16,KIDBIKE_2,Xe trẻ em nhóm 2,2,1133611.11,2267222
106,1/11/2025,2025,1,1,2,BH25.0022,22,106,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,1.00025E+15,Xe đạp Thống Nhất TE Robot 16 Cam,Cam,44,Xe Robot 16,KIDBIKE_2,Xe trẻ em nhóm 2,1,1133611.11,1133611
107,1/11/2025,2025,1,1,2,BH25.0022,22,107,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,1.00027E+15,Xe đạp Thống Nhất TE Spaceboy 16 Café/nâu,Café/nâu,46,Xe Spaceboy 16,KIDBIKE_2,Xe trẻ em nhóm 2,2,1133611.11,2267222
108,1/11/2025,2025,1,1,2,BH25.0022,22,108,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,1.00033E+15,"Xe đạp Thống Nhất The Powerpuff Girls 16"" Tím",Tím,54,Xe TE Powerpuff Girls 16 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,2,1490092.59,2980185
109,1/11/2025,2025,1,1,2,BH25.0022,22,109,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,1.04001E+15,Xe đạp Thống Nhất TE Batman16 Ghi,Ghi,52,Xe TE Batman16 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,1,1490092.59,1490093
110,1/11/2025,2025,1,1,2,BH25.0022,22,110,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,1.00032E+15,"Xe đạp Thống Nhất Wonder Woman 20"" Hồng",Hồng,57,Xe TE Wonder Woman 20 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,2,1703981.48,3407963
111,1/11/2025,2025,1,1,2,BH25.0022,22,111,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,3.04002E+11,Xe đạp Thống Nhất MTB 20-04 Tem đỏ,Tem đỏ,26,Xe MTB 20-04,KIDBIKE_1,Xe trẻ em nhóm 1,2,1960648.15,3921296
217,1/13/2025,2025,1,1,3,BH25.0033,31,217,KH-00024,CÔNG TY TNHH MINH PHƯƠNG,30,Ninh Bình,Miền Bắc,2.07004E+11,Xe đạp Thống Nhất 219-05-26,219-05-26,1,Xe 219-05-26,CITYBIKE_P,Xe phổ thông,10,1250000,12500000
112,1/11/2025,2025,1,1,2,BH25.0022,22,112,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,3.30002E+11,Xe đạp Thống Nhất MTB 24-03 Xanh dương,Xanh dương,17,Xe MTB 24-03,CITYBIKE_P,Xe phổ thông,2,1917870.37,3835741
113,1/11/2025,2025,1,1,2,BH25.0022,22,113,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,3.14002E+11,Xe đạp Thống Nhất MTB 24-04 Tem vàng,vàng,66,Xe MTB 24-04,SPORTBIKE_S,Xe thể thao thép,1,2488240.74,2488241
114,1/11/2025,2025,1,1,2,BH25.0022,22,114,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,2.31003E+11,Xe đạp Thống Nhất M2601 Trắng,Trắng,64,Xe M2601,SPORTBIKE_S,Xe thể thao thép,1,2844722.22,2844722
115,1/11/2025,2025,1,1,2,BH25.0022,22,115,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,2.17003E+11,Xe đạp Thống Nhất GN 06-26 2.0 Cam,Cam,10,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,1,1846574.07,1846574
116,1/11/2025,2025,1,1,2,BH25.0022,22,116,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,2.25002E+11,Xe đạp Thống Nhất New 26 Coban,Coban,,,,,2,1917870.37,3835741
117,1/11/2025,2025,1,1,2,BH25.0023,23,117,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,1.00021E+15,Xe đạp Thống Nhất TE Love 12 Hồng,Hồng,42,Xe Love 12,KIDBIKE_2,Xe trẻ em nhóm 2,4,1062314.81,4249259
118,1/11/2025,2025,1,1,2,BH25.0023,23,118,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,1.00034E+15,"Xe đạp Thống Nhất TE The Powerpuff Girls 12"" Hồng",Hồng,53,Xe TE Powerpuff Girls 12 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,4,1418796.3,5675185
119,1/11/2025,2025,1,1,2,BH25.0023,23,119,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,1.00022E+15,Xe đạp Thống Nhất TE Love 16 Xanh dương,Xanh dương,43,Xe Love 16,KIDBIKE_2,Xe trẻ em nhóm 2,2,1133611.11,2267222
120,1/11/2025,2025,1,1,2,BH25.0023,23,120,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,1.00033E+15,"Xe đạp Thống Nhất The Powerpuff Girls 16"" Tím",Tím,54,Xe TE Powerpuff Girls 16 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,4,1490092.59,5960370
121,1/11/2025,2025,1,1,2,BH25.0023,23,121,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,1.00027E+15,Xe đạp Thống Nhất TE Spaceboy 16 Café/nâu,Café/nâu,46,Xe Spaceboy 16,KIDBIKE_2,Xe trẻ em nhóm 2,1,1133611.11,1133611
122,1/11/2025,2025,1,1,2,BH25.0023,23,122,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,1.00032E+15,"Xe đạp Thống Nhất Wonder Woman 20"" Hồng",Hồng,57,Xe TE Wonder Woman 20 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,4,1703981.48,6815926
123,1/11/2025,2025,1,1,2,BH25.0023,23,123,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,3.04002E+11,Xe đạp Thống Nhất MTB 20-04 Tem đỏ,Tem đỏ,26,Xe MTB 20-04,KIDBIKE_1,Xe trẻ em nhóm 1,1,1960648.15,1960648
124,1/11/2025,2025,1,1,2,BH25.0023,23,124,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,3.30002E+11,Xe đạp Thống Nhất MTB 24-03 Xanh dương,Xanh dương,17,Xe MTB 24-03,CITYBIKE_P,Xe phổ thông,4,1917870.37,7671481
125,1/11/2025,2025,1,1,2,BH25.0023,23,125,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,2.17003E+11,Xe đạp Thống Nhất GN 06-26 2.0 Cam,Cam,10,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,3,1846574.07,5539722
126,1/11/2025,2025,1,1,2,BH25.0023,23,126,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,2.31003E+11,Xe đạp Thống Nhất M2601 Trắng,Trắng,64,Xe M2601,SPORTBIKE_S,Xe thể thao thép,3,2844722.22,8534167
127,1/11/2025,2025,1,1,2,BH25.0023,23,127,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,2.17004E+11,Xe đạp Thống Nhất GN 06-26 2.0 Pro Cam,Cam,59,Xe GN 06-26 2.0 Pro,SPORTBIKE_S,Xe thể thao thép,1,2488240.74,2488241
128,1/11/2025,2025,1,1,2,BH25.0023,23,128,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,2.25002E+11,Xe đạp Thống Nhất New 26 Coban,Coban,,,,,2,1917870.37,3835741
129,1/11/2025,2025,1,1,2,BH25.0024,24,129,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,1.00021E+15,Xe đạp Thống Nhất TE Love 12 Hồng,Hồng,42,Xe Love 12,KIDBIKE_2,Xe trẻ em nhóm 2,3,1062314.81,3186944
130,1/11/2025,2025,1,1,2,BH25.0024,24,130,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,1.00025E+15,Xe đạp Thống Nhất TE Robot 16 Cam,Cam,44,Xe Robot 16,KIDBIKE_2,Xe trẻ em nhóm 2,1,1133611.11,1133611
131,1/11/2025,2025,1,1,2,BH25.0024,24,131,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,1.00027E+15,Xe đạp Thống Nhất TE Spaceboy 16 Café/nâu,Café/nâu,46,Xe Spaceboy 16,KIDBIKE_2,Xe trẻ em nhóm 2,1,1133611.11,1133611
132,1/11/2025,2025,1,1,2,BH25.0024,24,132,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,1.04001E+15,Xe đạp Thống Nhất TE Batman16 Ghi,Ghi,52,Xe TE Batman16 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,2,1490092.59,2980185
133,1/11/2025,2025,1,1,2,BH25.0024,24,133,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,1.23002E+11,Xe đạp Thống Nhất Neo 20-03 Hồng,Hồng,30,Xe Neo 20-03,KIDBIKE_1,Xe trẻ em nhóm 1,2,1561388.89,3122778
134,1/11/2025,2025,1,1,2,BH25.0024,24,134,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,1.24002E+11,Xe đạp Thống Nhất Neo 2004 Hồng,Hồng,31,Xe Neo 2004,KIDBIKE_1,Xe trẻ em nhóm 1,3,1775277.78,5325833
135,1/11/2025,2025,1,1,2,BH25.0024,24,135,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,1.00032E+15,"Xe đạp Thống Nhất Wonder Woman 20"" Hồng",Hồng,57,Xe TE Wonder Woman 20 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,1,1703981.48,1703981
136,1/11/2025,2025,1,1,2,BH25.0024,24,136,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,3.30002E+11,Xe đạp Thống Nhất MTB 24-03 Xanh dương,Xanh dương,17,Xe MTB 24-03,CITYBIKE_P,Xe phổ thông,1,1917870.37,1917870
137,1/11/2025,2025,1,1,2,BH25.0024,24,137,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,2.31003E+11,Xe đạp Thống Nhất M2601 Trắng,Trắng,64,Xe M2601,SPORTBIKE_S,Xe thể thao thép,1,2844722.22,2844722
218,1/13/2025,2025,1,1,3,BH25.0034,28,218,KH-00025,DOANH NGHIỆP TW SƠN HÀ,51,Thanh Hoá,Miền Trung,2.17002E+11,Xe đạp Thống Nhất GN 06-26 Coban,Coban,9,Xe GN 06-26,CITYBIKE_P,Xe phổ thông,6,2212962.96,13277778
138,1/11/2025,2025,1,1,2,BH25.0024,24,138,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,2.17003E+11,Xe đạp Thống Nhất GN 06-26 2.0 Cam,Cam,10,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,3,1846574.07,5539722
139,1/11/2025,2025,1,1,2,BH25.0024,24,139,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,2.17004E+11,Xe đạp Thống Nhất GN 06-26 2.0 Pro Cam,Cam,59,Xe GN 06-26 2.0 Pro,SPORTBIKE_S,Xe thể thao thép,3,2488240.74,7464722
140,1/11/2025,2025,1,1,2,BH25.0025,25,140,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,1.00021E+15,Xe đạp Thống Nhất TE Love 12 Hồng,Hồng,42,Xe Love 12,KIDBIKE_2,Xe trẻ em nhóm 2,9,1062314.81,9560833
141,1/11/2025,2025,1,1,2,BH25.0025,25,141,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,1.00034E+15,"Xe đạp Thống Nhất TE The Powerpuff Girls 12"" Hồng",Hồng,53,Xe TE Powerpuff Girls 12 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,1,1418796.3,1418796
142,1/11/2025,2025,1,1,2,BH25.0025,25,142,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,1.00022E+15,Xe đạp Thống Nhất TE Love 16 Hồng,Hồng,43,Xe Love 16,KIDBIKE_2,Xe trẻ em nhóm 2,3,1133611.11,3400833
143,1/11/2025,2025,1,1,2,BH25.0025,25,143,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,1.00027E+15,Xe đạp Thống Nhất TE Spaceboy 16 Xanh dương,Xanh dương,46,Xe Spaceboy 16,KIDBIKE_2,Xe trẻ em nhóm 2,2,1133611.11,2267222
144,1/11/2025,2025,1,1,2,BH25.0025,25,144,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,1.00025E+15,Xe đạp Thống Nhất TE Robot 16 Xanh dương,Xanh dương,44,Xe Robot 16,KIDBIKE_2,Xe trẻ em nhóm 2,6,1133611.11,6801667
145,1/11/2025,2025,1,1,2,BH25.0025,25,145,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,1.04001E+15,Xe đạp Thống Nhất TE Batman16 Ghi,Ghi,52,Xe TE Batman16 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,4,1490092.59,5960370
146,1/11/2025,2025,1,1,2,BH25.0025,25,146,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,1.00033E+15,"Xe đạp Thống Nhất The Powerpuff Girls 16"" Tím",Tím,54,Xe TE Powerpuff Girls 16 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,1,1490092.59,1490093
147,1/11/2025,2025,1,1,2,BH25.0025,25,147,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,1.23002E+11,Xe đạp Thống Nhất Neo 20-03 Hồng,Hồng,30,Xe Neo 20-03,KIDBIKE_1,Xe trẻ em nhóm 1,3,1561388.89,4684167
148,1/11/2025,2025,1,1,2,BH25.0025,25,148,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,1.24002E+11,Xe đạp Thống Nhất Neo 2004 Hồng,Hồng,31,Xe Neo 2004,KIDBIKE_1,Xe trẻ em nhóm 1,7,1775277.78,12426944
149,1/11/2025,2025,1,1,2,BH25.0025,25,149,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,1.00032E+15,"Xe đạp Thống Nhất Wonder Woman 20"" Hồng",Hồng,57,Xe TE Wonder Woman 20 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,1,1703981.48,1703981
150,1/11/2025,2025,1,1,2,BH25.0025,25,150,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,1.31002E+11,Xe đạp Thống Nhất GN 06 20 Coban,Coban,24,Xe GN 06 20,KIDBIKE_1,Xe trẻ em nhóm 1,9,1418796.3,12769167
151,1/11/2025,2025,1,1,2,BH25.0025,25,151,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,3.04002E+11,Xe đạp Thống Nhất MTB 20-04 Tem đỏ,Tem đỏ,26,Xe MTB 20-04,KIDBIKE_1,Xe trẻ em nhóm 1,3,1960648.15,5881944
152,1/11/2025,2025,1,1,2,BH25.0025,25,152,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,2.26003E+11,Xe đạp Thống Nhất LD 24-01_2023 Café/nâu,Café/nâu,13,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,9,1996296.3,17966667
153,1/11/2025,2025,1,1,2,BH25.0025,25,153,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,3.30002E+11,Xe đạp Thống Nhất MTB 24-03 Xanh dương,Xanh dương,17,Xe MTB 24-03,CITYBIKE_P,Xe phổ thông,1,1917870.37,1917870
154,1/11/2025,2025,1,1,2,BH25.0025,25,154,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,3.14002E+11,Xe đạp Thống Nhất MTB 24-04 Tem Xanh da trời,trời,66,Xe MTB 24-04,SPORTBIKE_S,Xe thể thao thép,4,2488240.74,9952963
155,1/11/2025,2025,1,1,2,BH25.0025,25,155,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,2.31003E+11,Xe đạp Thống Nhất M2601 Trắng,Trắng,64,Xe M2601,SPORTBIKE_S,Xe thể thao thép,2,2844722.22,5689444
