Số đơn hàng,Ngày đơn hàng,Thời gian nhận Email,Email người gửi,Tên file đính kèm,Tên đơn vị bán,MST bên bán,Địa chỉ bên bán,Số điện thoại bên bán,Tên đại lý,MST đại lý,Địa chỉ giao hàng,Số điện thoại đại lý,Mã hàng,Tên sản phẩm,Đơn vị tính,Số lượng,Đơn giá,Thành tiền sản phẩm,Tổng số lượng chiếc,Tổng giá trị (Chưa VAT)
BH26.0940,3/1/2026,3/1/2026 14:52,dathang@quangvinh.vn,BH26_0940.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,HỘ KINH DOANH QUANG VINH,142986152,"Lê Thái Tổ, Thôn Tân Minh, Xã Triệu Sơn, Tỉnh Thanh Hoá, Việt Nam",848186918,1.02002E+11,Xe đạp Thống Nhất We Bare Bears 12 Hồng,Chiếc,1,1132407,1132407,18,22573692
BH26.0941,3/1/2026,3/1/2026 7:56,dathang@taybac.vn,BH26_0941.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,HỘ KINH DOANH TÂY BẮC,221631348,"Ki ốt số 6,7 Chợ Mọc , Phố Mới, Xã Tân Yên, Bắc Ninh",980814863,1.00024E+15,Xe đạp Thống Nhất TE Bunny 16 Hồng,Chiếc,1,943888,943888,24,36109988
BH26.0941,3/1/2026,3/1/2026 7:56,dathang@taybac.vn,BH26_0941.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,HỘ KINH DOANH TÂY BẮC,221631348,"Ki ốt số 6,7 Chợ Mọc , Phố Mới, Xã Tân Yên, Bắc Ninh",980814863,1.00024E+15,Xe đạp Thống Nhất TE Bunny 16 Xanh dương,Chiếc,1,943888,943888,24,36109988
BH26.0941,3/1/2026,3/1/2026 7:56,dathang@taybac.vn,BH26_0941.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,HỘ KINH DOANH TÂY BẮC,221631348,"Ki ốt số 6,7 Chợ Mọc , Phố Mới, Xã Tân Yên, Bắc Ninh",980814863,2.30002E+11,Xe đạp Thống Nhất LD 26 Kem,Chiếc,4,1799444,7197776,24,36109988
BH26.0941,3/1/2026,3/1/2026 7:56,dathang@taybac.vn,BH26_0941.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,HỘ KINH DOANH TÂY BẮC,221631348,"Ki ốt số 6,7 Chợ Mọc , Phố Mới, Xã Tân Yên, Bắc Ninh",980814863,2.30002E+11,Xe đạp Thống Nhất LD 26 Pastel Xanh,Chiếc,3,1799444,5398332,24,36109988
BH26.0941,3/1/2026,3/1/2026 7:56,dathang@taybac.vn,BH26_0941.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,HỘ KINH DOANH TÂY BẮC,221631348,"Ki ốt số 6,7 Chợ Mọc , Phố Mới, Xã Tân Yên, Bắc Ninh",980814863,2.30002E+11,Xe đạp Thống Nhất LD 26 Pastel Hồng,Chiếc,3,1799444,5398332,24,36109988
BH26.0941,3/1/2026,3/1/2026 7:56,dathang@taybac.vn,BH26_0941.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,HỘ KINH DOANH TÂY BẮC,221631348,"Ki ốt số 6,7 Chợ Mọc , Phố Mới, Xã Tân Yên, Bắc Ninh",980814863,1.00024E+15,Xe đạp Thống Nhất TE Bunny 16 Xanh dương,Chiếc,3,943888,2831664,24,36109988
BH26.0941,3/1/2026,3/1/2026 7:56,dathang@taybac.vn,BH26_0941.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,HỘ KINH DOANH TÂY BẮC,221631348,"Ki ốt số 6,7 Chợ Mọc , Phố Mới, Xã Tân Yên, Bắc Ninh",980814863,1.00024E+15,Xe đạp Thống Nhất TE Bunny 16 Hồng,Chiếc,2,943888,1887776,24,36109988
BH26.0941,3/1/2026,3/1/2026 7:56,dathang@taybac.vn,BH26_0941.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,HỘ KINH DOANH TÂY BẮC,221631348,"Ki ốt số 6,7 Chợ Mọc , Phố Mới, Xã Tân Yên, Bắc Ninh",980814863,2.31002E+11,Xe đạp Thống Nhất LD 26 We Bare Bears Kem,Chiếc,1,2172222,2172222,24,36109988
BH26.0941,3/1/2026,3/1/2026 7:56,dathang@taybac.vn,BH26_0941.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,HỘ KINH DOANH TÂY BẮC,221631348,"Ki ốt số 6,7 Chợ Mọc , Phố Mới, Xã Tân Yên, Bắc Ninh",980814863,3.36002E+11,Xe đạp Thống Nhất SK 20 xanh,Chiếc,1,1377777,1377777,24,36109988
BH26.0941,3/1/2026,3/1/2026 7:56,dathang@taybac.vn,BH26_0941.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,HỘ KINH DOANH TÂY BẮC,221631348,"Ki ốt số 6,7 Chợ Mọc , Phố Mới, Xã Tân Yên, Bắc Ninh",980814863,2.25002E+11,Xe đạp Thống Nhất New 26 Café/nâu,Chiếc,2,1616111,3232222,24,36109988
BH26.0941,3/1/2026,3/1/2026 7:56,dathang@taybac.vn,BH26_0941.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,HỘ KINH DOANH TÂY BẮC,221631348,"Ki ốt số 6,7 Chợ Mọc , Phố Mới, Xã Tân Yên, Bắc Ninh",980814863,2.25002E+11,Xe đạp Thống Nhất New 26 Kem,Chiếc,1,1616111,1616111,24,36109988
BH26.0941,3/1/2026,3/1/2026 7:56,dathang@taybac.vn,BH26_0941.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,HỘ KINH DOANH TÂY BẮC,221631348,"Ki ốt số 6,7 Chợ Mọc , Phố Mới, Xã Tân Yên, Bắc Ninh",980814863,2.24002E+11,Xe đạp Thống Nhất New 24 Kem,Chiếc,2,1555000,3110000,24,36109988
BH26.0942,3/1/2026,3/1/2026 16:17,dathang@dailoi.vn,BH26_0942.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CỬA HÀNG XE ĐẠP ĐẠI LỢI,207110960,"Lý Thái Tổ, Phường Trần Phú, Thành phố  Bắc Giang, Bắc Giang",733371043,2.30002E+11,Xe đạp Thống Nhất LD 26 Pastel Hồng,Chiếc,5,1799444,8997220,67,116303304
BH26.0942,3/1/2026,3/1/2026 16:17,dathang@dailoi.vn,BH26_0942.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CỬA HÀNG XE ĐẠP ĐẠI LỢI,207110960,"Lý Thái Tổ, Phường Trần Phú, Thành phố  Bắc Giang, Bắc Giang",733371043,2.30002E+11,Xe đạp Thống Nhất LD 26 Kem,Chiếc,7,1799444,12596108,67,116303304
BH26.0942,3/1/2026,3/1/2026 16:17,dathang@dailoi.vn,BH26_0942.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CỬA HÀNG XE ĐẠP ĐẠI LỢI,207110960,"Lý Thái Tổ, Phường Trần Phú, Thành phố  Bắc Giang, Bắc Giang",733371043,3.36002E+11,Xe đạp Thống Nhất SK 20 Đỏ,Chiếc,7,1377777,9644439,67,116303304
BH26.0942,3/1/2026,3/1/2026 16:17,dathang@dailoi.vn,BH26_0942.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CỬA HÀNG XE ĐẠP ĐẠI LỢI,207110960,"Lý Thái Tổ, Phường Trần Phú, Thành phố  Bắc Giang, Bắc Giang",733371043,2.19002E+11,Xe đạp Thống Nhất GN 2.0 700C Xanh,Chiếc,4,1744444,6977776,67,116303304
BH26.0942,3/1/2026,3/1/2026 16:17,dathang@dailoi.vn,BH26_0942.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CỬA HÀNG XE ĐẠP ĐẠI LỢI,207110960,"Lý Thái Tổ, Phường Trần Phú, Thành phố  Bắc Giang, Bắc Giang",733371043,2.25002E+11,Xe đạp Thống Nhất New 26 Café/nâu,Chiếc,8,1616111,12928888,67,116303304
BH26.0942,3/1/2026,3/1/2026 16:17,dathang@dailoi.vn,BH26_0942.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CỬA HÀNG XE ĐẠP ĐẠI LỢI,207110960,"Lý Thái Tổ, Phường Trần Phú, Thành phố  Bắc Giang, Bắc Giang",733371043,2.25002E+11,Xe đạp Thống Nhất New 26 Kem,Chiếc,5,1616111,8080555,67,116303304
BH26.0942,3/1/2026,3/1/2026 16:17,dathang@dailoi.vn,BH26_0942.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CỬA HÀNG XE ĐẠP ĐẠI LỢI,207110960,"Lý Thái Tổ, Phường Trần Phú, Thành phố  Bắc Giang, Bắc Giang",733371043,2.32003E+11,Xe đạp Thống Nhất MS 27.5 Ghi,Chiếc,7,2233333,15633331,67,116303304
BH26.0942,3/1/2026,3/1/2026 16:17,dathang@dailoi.vn,BH26_0942.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CỬA HÀNG XE ĐẠP ĐẠI LỢI,207110960,"Lý Thái Tổ, Phường Trần Phú, Thành phố  Bắc Giang, Bắc Giang",733371043,3.31002E+11,Xe đạp Thống Nhất MTB 26-02 Xanh dương,Chiếc,7,1799444,12596108,67,116303304
BH26.0942,3/1/2026,3/1/2026 16:17,dathang@dailoi.vn,BH26_0942.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CỬA HÀNG XE ĐẠP ĐẠI LỢI,207110960,"Lý Thái Tổ, Phường Trần Phú, Thành phố  Bắc Giang, Bắc Giang",733371043,1.00027E+15,Xe đạp Thống Nhất TE Spaceboy 16 Café/nâu,Chiếc,2,943888,1887776,67,116303304
BH26.0942,3/1/2026,3/1/2026 16:17,dathang@dailoi.vn,BH26_0942.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CỬA HÀNG XE ĐẠP ĐẠI LỢI,207110960,"Lý Thái Tổ, Phường Trần Phú, Thành phố  Bắc Giang, Bắc Giang",733371043,2.16003E+11,Xe đạp Thống Nhất GN 06-24 2.0 Đen,Chiếc,5,1530555,7652775,67,116303304
BH26.0942,3/1/2026,3/1/2026 16:17,dathang@dailoi.vn,BH26_0942.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CỬA HÀNG XE ĐẠP ĐẠI LỢI,207110960,"Lý Thái Tổ, Phường Trần Phú, Thành phố  Bắc Giang, Bắc Giang",733371043,2.16003E+11,Xe đạp Thống Nhất GN 06-24 2.0 Ghi,Chiếc,2,1530555,3061110,67,116303304
BH26.0942,3/1/2026,3/1/2026 16:17,dathang@dailoi.vn,BH26_0942.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CỬA HÀNG XE ĐẠP ĐẠI LỢI,207110960,"Lý Thái Tổ, Phường Trần Phú, Thành phố  Bắc Giang, Bắc Giang",733371043,2.17003E+11,Xe đạp Thống Nhất GN 06-26 2.0 Đen,Chiếc,3,1591666,4774998,67,116303304
BH26.0942,3/1/2026,3/1/2026 16:17,dathang@dailoi.vn,BH26_0942.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CỬA HÀNG XE ĐẠP ĐẠI LỢI,207110960,"Lý Thái Tổ, Phường Trần Phú, Thành phố  Bắc Giang, Bắc Giang",733371043,3.33002E+11,Xe đạp Thống Nhất Super 26 S Đen,Chiếc,3,2294444,6883332,67,116303304
BH26.0942,3/1/2026,3/1/2026 16:17,dathang@dailoi.vn,BH26_0942.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CỬA HÀNG XE ĐẠP ĐẠI LỢI,207110960,"Lý Thái Tổ, Phường Trần Phú, Thành phố  Bắc Giang, Bắc Giang",733371043,3.33002E+11,Xe đạp Thống Nhất Super 26 S ghi,Chiếc,2,2294444,4588888,67,116303304
BH26.0943,3/1/2026,3/1/2026 16:40,dathang@vanloi.vn,BH26_0943.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH VẠN LỢI,251887557,"Hòa Vang 3, Xã Hưng Lộc, TP Huế",756023817,2.30002E+11,Xe đạp Thống Nhất LD 26 Trắngg,Chiếc,1,1799444,1799444,23,34690175
BH26.0943,3/1/2026,3/1/2026 16:40,dathang@vanloi.vn,BH26_0943.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH VẠN LỢI,251887557,"Hòa Vang 3, Xã Hưng Lộc, TP Huế",756023817,3.37002E+11,Xe đạp Thống Nhất SK 24 Đen,Chiếc,1,1622222,1622222,23,34690175
BH26.0943,3/1/2026,3/1/2026 16:40,dathang@vanloi.vn,BH26_0943.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH VẠN LỢI,251887557,"Hòa Vang 3, Xã Hưng Lộc, TP Huế",756023817,3.37002E+11,Xe đạp Thống Nhất SK 24 ghi,Chiếc,3,1622222,4866666,23,34690175
BH26.0943,3/1/2026,3/1/2026 16:40,dathang@vanloi.vn,BH26_0943.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH VẠN LỢI,251887557,"Hòa Vang 3, Xã Hưng Lộc, TP Huế",756023817,1.06002E+11,Xe đạp Thống Nhất Batwheels 16 Đen,Chiếc,1,1262037,1262037,23,34690175
BH26.0943,3/1/2026,3/1/2026 16:40,dathang@vanloi.vn,BH26_0943.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH VẠN LỢI,251887557,"Hòa Vang 3, Xã Hưng Lộc, TP Huế",756023817,1.06002E+11,Xe đạp Thống Nhất Batwheels 16 Xanh,Chiếc,1,1262037,1262037,23,34690175
BH26.0943,3/1/2026,3/1/2026 16:40,dathang@vanloi.vn,BH26_0943.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH VẠN LỢI,251887557,"Hòa Vang 3, Xã Hưng Lộc, TP Huế",756023817,3.36002E+11,Xe đạp Thống Nhất SK 20 xanh,Chiếc,3,1377777,4133331,23,34690175
BH26.0943,3/1/2026,3/1/2026 16:40,dathang@vanloi.vn,BH26_0943.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH VẠN LỢI,251887557,"Hòa Vang 3, Xã Hưng Lộc, TP Huế",756023817,2.24002E+11,Xe đạp Thống Nhất New 24 Trắngg,Chiếc,2,1555000,3110000,23,34690175
BH26.0943,3/1/2026,3/1/2026 16:40,dathang@vanloi.vn,BH26_0943.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH VẠN LỢI,251887557,"Hòa Vang 3, Xã Hưng Lộc, TP Huế",756023817,2.16003E+11,Xe đạp Thống Nhất GN 06-24 2.0 Đen,Chiếc,2,1530555,3061110,23,34690175
BH26.0943,3/1/2026,3/1/2026 16:40,dathang@vanloi.vn,BH26_0943.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH VẠN LỢI,251887557,"Hòa Vang 3, Xã Hưng Lộc, TP Huế",756023817,2.19002E+11,Xe đạp Thống Nhất GN 2.0 700C Ghi,Chiếc,1,1744444,1744444,23,34690175
BH26.0943,3/1/2026,3/1/2026 16:40,dathang@vanloi.vn,BH26_0943.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH VẠN LỢI,251887557,"Hòa Vang 3, Xã Hưng Lộc, TP Huế",756023817,2.19002E+11,Xe đạp Thống Nhất GN 2.0 700C Kem,Chiếc,1,1744444,1744444,23,34690175
BH26.0943,3/1/2026,3/1/2026 16:40,dathang@vanloi.vn,BH26_0943.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH VẠN LỢI,251887557,"Hòa Vang 3, Xã Hưng Lộc, TP Huế",756023817,1.25002E+11,Xe đạp Thống Nhất Puppy 20 Hồng,Chiếc,1,1310555,1310555,23,34690175
BH26.0943,3/1/2026,3/1/2026 16:40,dathang@vanloi.vn,BH26_0943.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH VẠN LỢI,251887557,"Hòa Vang 3, Xã Hưng Lộc, TP Huế",756023817,2.26003E+11,Xe đạp Thống Nhất LD 24-01_2023 Trắngg,Chiếc,1,1683333,1683333,23,34690175
BH26.0943,3/1/2026,3/1/2026 16:40,dathang@vanloi.vn,BH26_0943.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH VẠN LỢI,251887557,"Hòa Vang 3, Xã Hưng Lộc, TP Huế",756023817,2.30002E+11,Xe đạp Thống Nhất LD 26 Pastel Xanh,Chiếc,1,1799444,1799444,23,34690175
BH26.0943,3/1/2026,3/1/2026 16:40,dathang@vanloi.vn,BH26_0943.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH VẠN LỢI,251887557,"Hòa Vang 3, Xã Hưng Lộc, TP Huế",756023817,1.06001E+15,Xe đạp Thống Nhất TE Super Man 16 Xanh,Chiếc,2,1326851,2653702,23,34690175
BH26.0943,3/1/2026,3/1/2026 16:40,dathang@vanloi.vn,BH26_0943.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH VẠN LỢI,251887557,"Hòa Vang 3, Xã Hưng Lộc, TP Huế",756023817,1.04001E+15,Xe đạp Thống Nhất TE Batman16 Ghi,Chiếc,1,1326851,1326851,23,34690175
BH26.0943,3/1/2026,3/1/2026 16:40,dathang@vanloi.vn,BH26_0943.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH VẠN LỢI,251887557,"Hòa Vang 3, Xã Hưng Lộc, TP Huế",756023817,1.25002E+11,Xe đạp Thống Nhất Puppy 20 Trắngg,Chiếc,1,1310555,1310555,23,34690175
BH26.0944,3/1/2026,3/1/2026 16:44,dathang@vietanh.vn,BH26_0944.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN THƯƠNG MẠI VIỆT ANH,150425614,"Xã Hồng Sơn, Huyện Mỹ Đức, Hà Nội",992098027,2.24002E+11,Xe đạp Thống Nhất New 24 Xanh mint,Chiếc,3,1555000,4665000,30,46613325
BH26.0944,3/1/2026,3/1/2026 16:44,dathang@vietanh.vn,BH26_0944.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN THƯƠNG MẠI VIỆT ANH,150425614,"Xã Hồng Sơn, Huyện Mỹ Đức, Hà Nội",992098027,2.24002E+11,Xe đạp Thống Nhất New 24 Trắngg,Chiếc,3,1555000,4665000,30,46613325
BH26.0944,3/1/2026,3/1/2026 16:44,dathang@vietanh.vn,BH26_0944.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN THƯƠNG MẠI VIỆT ANH,150425614,"Xã Hồng Sơn, Huyện Mỹ Đức, Hà Nội",992098027,2.17003E+11,Xe đạp Thống Nhất GN 06-26 2.0 Cam,Chiếc,2,1591666,3183332,30,46613325
BH26.0944,3/1/2026,3/1/2026 16:44,dathang@vietanh.vn,BH26_0944.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN THƯƠNG MẠI VIỆT ANH,150425614,"Xã Hồng Sơn, Huyện Mỹ Đức, Hà Nội",992098027,2.25002E+11,Xe đạp Thống Nhất New 26 Xanh mint,Chiếc,4,1616111,6464444,30,46613325
BH26.0944,3/1/2026,3/1/2026 16:44,dathang@vietanh.vn,BH26_0944.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN THƯƠNG MẠI VIỆT ANH,150425614,"Xã Hồng Sơn, Huyện Mỹ Đức, Hà Nội",992098027,2.25002E+11,Xe đạp Thống Nhất New 26 Café/nâu,Chiếc,4,1616111,6464444,30,46613325
BH26.0944,3/1/2026,3/1/2026 16:44,dathang@vietanh.vn,BH26_0944.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN THƯƠNG MẠI VIỆT ANH,150425614,"Xã Hồng Sơn, Huyện Mỹ Đức, Hà Nội",992098027,3.31002E+11,Xe đạp Thống Nhất MTB 26-02 Đen,Chiếc,1,1799444,1799444,30,46613325
BH26.0944,3/1/2026,3/1/2026 16:44,dathang@vietanh.vn,BH26_0944.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN THƯƠNG MẠI VIỆT ANH,150425614,"Xã Hồng Sơn, Huyện Mỹ Đức, Hà Nội",992098027,3.31002E+11,Xe đạp Thống Nhất MTB 26-02 Ghi,Chiếc,1,1799444,1799444,30,46613325
BH26.0944,3/1/2026,3/1/2026 16:44,dathang@vietanh.vn,BH26_0944.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN THƯƠNG MẠI VIỆT ANH,150425614,"Xã Hồng Sơn, Huyện Mỹ Đức, Hà Nội",992098027,2.25002E+11,Xe đạp Thống Nhất New 26 Tím,Chiếc,3,1616111,4848333,30,46613325
